日期	場次	班次	長度	分數範圍	場地	賽道	名次	馬號	馬名	騎師	練馬師	實際負磅	排位體重	檔位	頭馬距離	沿途走位	完成時間	獨贏賠率	熱門	投注	皇牌	配備	地點	度地儀	P賠率	P賠率2	P賠率3	Queue賠率	PQ賠率	PQ賠率2	PQ賠率3
2018/9/5	2	第五班	1200米	(40-0)	好地至快地	草地 - "B" 賽道	2	8	踏雪名駒(S409)	潘頓	蘇偉賢	120	1086	1	1/2	3 5 2	1.11.73	2.6	1st Hot	-	* 1	B/TT	跑馬地	2.7		12.5		303.5	100.0		33.5
2018/9/5	2	第五班	1200米	(40-0)	好地至快地	草地 - "B" 賽道	3	5	競駿千里(T378)	黃俊	苗禮德	115	1155	3	1	2 1 3	1.11.83	6.2	-	-	+ 1	B/TT	跑馬地	2.7			18.5			181.0	33.5
2018/9/5	2	第五班	1200米	(40-0)	好地至快地	草地 - "B" 賽道	4	2	生力軍(A384)	田泰安	姚本輝	125	992	10	1-1/4	7 6 4	1.11.86	10	-	-	+ 1	B1	跑馬地	2.7							
2018/9/5	2	第五班	1200米	(40-0)	好地至快地	草地 - "B" 賽道	5	4	天皇巨星(V367)	史卓豐	高伯新	125	1173	5	2-1/2	6 7 5	1.12.03	4.7	2nd Hot	-	+ 1	PC-/B2	跑馬地	2.7							
2018/9/5	2	第五班	1200米	(40-0)	好地至快地	草地 - "B" 賽道	6	7	寶驫有盈(A348)	郭能	何良	122	1144	2	3	4 4 6	1.12.13	8.5	-	-	+ 1	CP1	跑馬地	2.7							
2018/9/5	2	第五班	1200米	(40-0)	好地至快地	草地 - "B" 賽道	7	3	金飯碗(T289)	李寶利	霍利時	125	1086	8	4-1/2	9 9 7	1.12.37	11	-	-	+ 1	TT	跑馬地	2.7							
2018/9/5	2	第五班	1200米	(40-0)	好地至快地	草地 - "B" 賽道	8	10	有情風(N139)	蔡明紹	鄭俊偉	118	1220	4	5	5 3 8	1.12.45	15	-	-	+ 1	 	跑馬地	2.7							
2018/9/5	2	第五班	1200米	(40-0)	好地至快地	草地 - "B" 賽道	9	9	勝將臨門(V271)	沈拿	羅富全	119	1051	6	5-1/2	8 8 9	1.12.52	26	-	-	+ 1	P	跑馬地	2.7							
2018/9/5	2	第五班	1200米	(40-0)	好地至快地	草地 - "B" 賽道	10	1	傲歡騰(B174)	巫顯東	沈集成	123	988	7	28	1 2 10	1.16.11	90	-	-	1	H/TT	跑馬地	2.7							
2018/9/5	3	第四班	1000米	(60-40)	好地至快地	草地 - "B" 賽道	1	3	最驫(A022)	巫顯東	沈集成	124	1172	8	-	10 9 1	0.58.18	17	-	-	+ 1	B2/TT	跑馬地	2.7	40.5			737.0	191.5	367.5	
2018/9/5	3	第四班	1000米	(60-40)	好地至快地	草地 - "B" 賽道	2	2	威先生(T334)	郭能	何良	133	1252	10	1-1/4	1 1 2	0.58.39	12	-	-	1	H/P	跑馬地	2.7		34.0		737.0	191.5		306.5
2018/9/5	3	第四班	1000米	(60-40)	好地至快地	草地 - "B" 賽道	3	10	雷超(V414)	利敬國	霍利時	115	1010	5	2-1/2	9 10 3	0.58.59	22	-	-	1	TT	跑馬地	2.7			49.0			367.5	306.5
2018/9/5	3	第四班	1000米	(60-40)	好地至快地	草地 - "B" 賽道	4 平頭馬	1	勁飛聖(T361)	梁家俊	容天鵬	133	1081	4	3	5 6 4	0.58.65	8.3	-	-	+ 1	TT	跑馬地	2.7							
2018/9/5	3	第四班	1000米	(60-40)	好地至快地	草地 - "B" 賽道	4 平頭馬	5	鄉村瑰寶(B396)	潘頓	蔡約翰	125	1068	7	3	8 8 4	0.58.65	3	2nd Hot	-	+ 1	 	跑馬地	2.7							
2018/9/5	3	第四班	1000米	(60-40)	好地至快地	草地 - "B" 賽道	6	6	好得威(B290)	吳嘉晉	告東尼	118	1155	9	4	3 3 6	0.58.80	27	-	-	+ 1	TT1	跑馬地	2.7							
2018/9/5	3	第四班	1000米	(60-40)	好地至快地	草地 - "B" 賽道	7	9	海之濤(N317)	黃皓楠	丁冠豪	115	1170	6	4	6 5 7	0.58.82	10	-	-	+ 1	 	跑馬地	2.7							
2018/9/5	3	第四班	1000米	(60-40)	好地至快地	草地 - "B" 賽道	8	7	要風得鋒(P063)	黃俊	高伯新	110	1233	3	5	2 2 8	0.58.99	16	-	-	1	V	跑馬地	2.7							
2018/9/5	3	第四班	1000米	(60-40)	好地至快地	草地 - "B" 賽道	9	4	老友記(T313)	楊明綸	徐雨石	126	1133	1	5-1/2	4 4 9	0.59.07	51	-	-	1	XB	跑馬地	2.7							
2018/9/5	3	第四班	1000米	(60-40)	好地至快地	草地 - "B" 賽道	10	8	珍珠寶(B117)	韋達	蘇偉賢	119	1080	2	6	7 7 10	0.59.13	2.7	1st Hot	-	+ 1	B1	跑馬地	2.7							
2018/9/5	4	第四班	1200米	(60-40)	好地至快地	草地 - "B" 賽道	1	10	陽明高高(B132)	何澤堯	呂健威	116	1105	1	-	4 4 1	1.11.36	13	-	-	+ 1	 	跑馬地	2.7	42.0			555.0	146.5	92.5	
2018/9/5	4	第四班	1200米	(60-40)	好地至快地	草地 - "B" 賽道	2	3	麯院風荷(T112)	韋達	蘇偉賢	124	1105	7	短馬頭位	2 2 2	1.11.36	9.6	-	-	1	CP-/XB/B1/TT	跑馬地	2.7		26.5		555.0	146.5		68.0
2018/9/5	4	第四班	1200米	(60-40)	好地至快地	草地 - "B" 賽道	3	1	紫雲星(A351)	黃俊	徐雨石	120	1125	8	1/2	1 1 3	1.11.44	4.6	2nd Hot	-	1	B2	跑馬地	2.7			15.5			92.5	68.0
2018/9/5	4	第四班	1200米	(60-40)	好地至快地	草地 - "B" 賽道	4	5	勁飛勁(V014)	利敬國	沈集成	123	1045	10	1/2	9 8 4	1.11.46	10	-	-	+ 1	XB/TT2	跑馬地	2.7							
2018/9/5	4	第四班	1200米	(60-40)	好地至快地	草地 - "B" 賽道	5	8	艦長天下(B096)	田泰安	何良	120	1149	3	1	7 7 5	1.11.51	5.2	-	-	1	V	跑馬地	2.7							
2018/9/5	4	第四班	1200米	(60-40)	好地至快地	草地 - "B" 賽道	6	4	活力寶駒(B279)	潘頓	賀賢	123	1151	5	1	5 5 6	1.11.53	3.3	1st Hot	-	+ 1	 	跑馬地	2.7							
2018/9/5	4	第四班	1200米	(60-40)	好地至快地	草地 - "B" 賽道	7	7	領闖者(A399)	史卓豐	方嘉柏	121	1149	9	2-1/2	8 9 7	1.11.77	14	-	-	1	H/V/TT	跑馬地	2.7							
2018/9/5	4	第四班	1200米	(60-40)	好地至快地	草地 - "B" 賽道	8	6	旅英公爵(T345)	麥偉利	霍利時	123	1085	2	2-3/4	6 6 8	1.11.81	9.4	-	-	1	TT	跑馬地	2.7							
2018/9/5	4	第四班	1200米	(60-40)	好地至快地	草地 - "B" 賽道	9	2	新威龍(V412)	楊明綸	高伯新	127	1198	6	5-1/2	3 3 9	1.12.22	19	-	-	1	CP/H/TT	跑馬地	2.7							
2018/9/5	4	第四班	1200米	(60-40)	好地至快地	草地 - "B" 賽道	10	9	板板有(B255)	賴維銘	麥菲文	119	1077	4	7-3/4	10 10 10	1.12.60	99	-	-	+ 1	B/TT	跑馬地	2.7							
2018/9/5	5	第四班	1650米	(60-40)	好地至快地	草地 - "B" 賽道	1	9	駿協精英(V207)	蔡明紹	何良	117	1146	5	-	5 5 6 1	1.41.60	22	-	-	1	H/SR	跑馬地	2.7	52.0			549.5	164.0	139.0	
2018/9/5	5	第四班	1650米	(60-40)	好地至快地	草地 - "B" 賽道	2	7	事必獲利(T002)	潘頓	方嘉柏	120	1120	6	1/2	7 7 7 2	1.41.67	5.5	2nd Hot	-	+ 1	TT	跑馬地	2.7		19.0		549.5	164.0		56.0
2018/9/5	5	第四班	1650米	(60-40)	好地至快地	草地 - "B" 賽道	3	10	塑料喜(T326)	楊明綸	呂健威	114	1067	10	3/4	1 1 1 3	1.41.74	5.7	-	-	+ 1	BO/XB	跑馬地	2.7			18.5			139.0	56.0
2018/9/5	5	第四班	1650米	(60-40)	好地至快地	草地 - "B" 賽道	4	8	怡德(T055)	田泰安	霍利時	120	1012	4	1-3/4	9 9 9 4	1.41.89	14	-	-	1	SR/TT	跑馬地	2.7							
2018/9/5	5	第四班	1650米	(60-40)	好地至快地	草地 - "B" 賽道	5	4	快利寶(A320)	韋達	高伯新	124	1056	7	1-3/4	3 3 4 5	1.41.89	3.2	1st Hot	-	1	B-/H	跑馬地	2.7							
2018/9/5	5	第四班	1650米	(60-40)	好地至快地	草地 - "B" 賽道	6	6	小島怡情(T390)	黃皓楠	文家良	117	1024	9	2-1/2	10 10 10 6	1.42.00	42	-	-	+ 1	 	跑馬地	2.7							
2018/9/5	5	第四班	1650米	(60-40)	好地至快地	草地 - "B" 賽道	7	1	王者再現(V156)	沈拿	姚本輝	133	1107	1	3	8 8 8 7	1.42.10	8.8	-	-	1	V	跑馬地	2.7							
2018/9/5	5	第四班	1650米	(60-40)	好地至快地	草地 - "B" 賽道	8	2	永益善(B003)	利敬國	沈集成	129	1104	3	3-3/4	6 6 5 8	1.42.20	10	-	-	1	B	跑馬地	2.7							
2018/9/5	5	第四班	1650米	(60-40)	好地至快地	草地 - "B" 賽道	9	5	悅目星光(A137)	梁家俊	徐雨石	124	1092	8	4-1/4	2 2 2 9	1.42.29	6.4	-	-	+ 1	B/TT	跑馬地	2.7							
2018/9/5	5	第四班	1650米	(60-40)	好地至快地	草地 - "B" 賽道	10	3	華美之寶(S247)	巫顯東	告東尼	121	1128	2	7-1/4	4 4 3 10	1.42.74	20	-	-	1	B/TT	跑馬地	2.7							
2018/9/5	6	第三班	1200米	(80-60)	好地至快地	草地 - "B" 賽道	1	8	旺舖大師(B106)	黃俊	姚本輝	110	1135	1	-	1 1 1	1.10.71	2.7	1st Hot	Big(PQ)	+ 1	B	跑馬地	2.7	12.0			182.0	61.5	26.5	
2018/9/5	6	第三班	1200米	(80-60)	好地至快地	草地 - "B" 賽道	2	2	夢幻仙子(V222)	梁家俊	蘇偉賢	130	1198	5	3/4	4 4 2	1.10.82	12	-	W P Big(PQ)	+ 1	TT	跑馬地	2.7		30.0		182.0	61.5		67.5
2018/9/5	6	第三班	1200米	(80-60)	好地至快地	草地 - "B" 賽道	3	3	同進(V315)	潘頓	方嘉柏	127	1100	2	3/4	5 5 3	1.10.84	3.9	2nd Hot	-	+ 1	B	跑馬地	2.7			16.0			26.5	67.5
2018/9/5	6	第三班	1200米	(80-60)	好地至快地	草地 - "B" 賽道	4	4	紅運戰士(B355)	沈拿	蔡約翰	124	1045	10	2-1/4	6 6 4	1.11.07	18	-	-	+ 1	 	跑馬地	2.7							
2018/9/5	6	第三班	1200米	(80-60)	好地至快地	草地 - "B" 賽道	5	1	劍追風(B261)	史卓豐	高伯新	133	1143	3	2-3/4	7 7 5	1.11.14	25	-	-	+ 1	H/XB	跑馬地	2.7							
2018/9/5	6	第三班	1200米	(80-60)	好地至快地	草地 - "B" 賽道	6	6	香江穩勝(T254)	利敬國	苗禮德	122	1285	4	2-3/4	3 3 6	1.11.16	10	-	-	+ 1	CP-	跑馬地	2.7							
2018/9/5	6	第三班	1200米	(80-60)	好地至快地	草地 - "B" 賽道	7	12	好友益(T265)	黃皓楠	徐雨石	113	1043	7	3-1/4	9 9 7	1.11.22	23	-	-	1	B	跑馬地	2.7							
2018/9/5	6	第三班	1200米	(80-60)	好地至快地	草地 - "B" 賽道	8	11	幻影飛鷹(A128)	田泰安	何良	117	992	8	3-3/4	2 2 8	1.11.29	5.9	-	-	1	H1/V1	跑馬地	2.7							
2018/9/5	6	第三班	1200米	(80-60)	好地至快地	草地 - "B" 賽道	9	5	心慷慨(V394)	賴維銘	葉楚航	122	1117	11	5-1/2	11 11 9	1.11.57	19	-	-	1	H/XB	跑馬地	2.7							
2018/9/5	6	第三班	1200米	(80-60)	好地至快地	草地 - "B" 賽道	10	7	大聚會(V293)	郭能	容天鵬	122	1079	9	6-1/4	10 10 10	1.11.70	34	-	-	+ 1	CP/TT	跑馬地	2.7							
2018/9/5	6	第三班	1200米	(80-60)	好地至快地	草地 - "B" 賽道	11	10	暴風小子(B091)	何澤堯	鄭俊偉	117	1171	6	19-1/4	8 8 11	1.13.80	40	-	-	1	H/TT	跑馬地	2.7							
2018/9/5	6	第三班	1200米	(80-60)	好地至快地	草地 - "B" 賽道		9	肥仔(V071)	韋達	呂健威	119	1174	---	---		---	---	-	-	1	B/TT	跑馬地	2.7							
2018/9/5	7	第三班	1650米	(80-60)	好地至快地	草地 - "B" 賽道	1	8	琴心星(B218)	潘頓	方嘉柏	120	1241	8	-	5 6 6 1	1.40.37	2	1st Hot	Big(PQ)	1	 	跑馬地	2.7	12.0			135.5	56.5	31.5	
2018/9/5	7	第三班	1650米	(80-60)	好地至快地	草地 - "B" 賽道	2	9	快樂神駒(T416)	田泰安	苗禮德	115	1120	2	1-3/4	4 4 4 2	1.40.65	13	-	-	2	V/XB	跑馬地	2.7		36.5		135.5	56.5		133.0
2018/9/5	7	第三班	1650米	(80-60)	好地至快地	草地 - "B" 賽道	3	2	鋒芒畢露(V131)	黃俊	苗禮德	118	1117	7	2-1/4	1 1 1 3	1.40.75	6.7	2nd Hot	-	1	V-/XB/B2	跑馬地	2.7			21.5			31.5	133.0
2018/9/5	7	第三班	1650米	(80-60)	好地至快地	草地 - "B" 賽道	4	10	閃電王(V013)	利敬國	霍利時	115	1084	11	3-3/4	11 11 11 4	1.40.98	21	-	-	1	 	跑馬地	2.7							
2018/9/5	7	第三班	1650米	(80-60)	好地至快地	草地 - "B" 賽道	5	1	雷公鑿(V279)	楊明綸	徐雨石	131	1214	1	4-1/4	3 3 3 5	1.41.05	11	-	-	1	B	跑馬地	2.7							
2018/9/5	7	第三班	1650米	(80-60)	好地至快地	草地 - "B" 賽道	6	5	快樂生活(V134)	梁家俊	何良	121	1059	9	4-3/4	10 7 7 6	1.41.13	17	-	-	1	H/TT2	跑馬地	2.7							
2018/9/5	7	第三班	1650米	(80-60)	好地至快地	草地 - "B" 賽道	7	4	金龍神駒(A396)	麥偉利	高伯新	122	1044	5	5-3/4	9 10 9 7	1.41.28	12	-	W P Big(PQ)	1	B/H/TT	跑馬地	2.7							
2018/9/5	7	第三班	1650米	(80-60)	好地至快地	草地 - "B" 賽道	8	6	開心駿馬(V008)	潘明輝	文家良	116	1113	4	6	8 9 8 8	1.41.32	37	-	-	+ 1	B/TT	跑馬地	2.7							
2018/9/5	7	第三班	1650米	(80-60)	好地至快地	草地 - "B" 賽道	9	7	萬事醒(A204)	黃皓楠	告東尼	117	1129	10	8	2 2 2 9	1.41.63	11	-	-	+ 1	H/TT	跑馬地	2.7							
2018/9/5	7	第三班	1650米	(80-60)	好地至快地	草地 - "B" 賽道	10	11	可愛寶(T029)	賴維銘	葉楚航	114	1166	3	8-3/4	6 5 5 10	1.41.76	33	-	-	+ 1	H/XB	跑馬地	2.7							
2018/9/5	7	第三班	1650米	(80-60)	好地至快地	草地 - "B" 賽道	11	3	小米周(T355)	沈拿	沈集成	128	1205	6	17	7 8 10 11	1.43.08	13	-	-	1	 	跑馬地	2.7							
2018/9/5	8	第二班	1200米	(100-80)	好地至快地	草地 - "B" 賽道	1	11	醉多福(A372)	史卓豐	沈集成	117	1214	3	-	9 9 1	1.10.67	4.6	2nd Hot	-	1	TT	跑馬地	2.7	15.5			70.0	28.5	146.5	
2018/9/5	8	第二班	1200米	(100-80)	好地至快地	草地 - "B" 賽道	2	3	好吉利(A418)	潘頓	麥菲文	127	1090	1	短馬頭位	7 5 2	1.10.68	2.5	1st Hot	-	+ 1	CP	跑馬地	2.7		13.0		70.0	28.5		131.5
2018/9/5	8	第二班	1200米	(100-80)	好地至快地	草地 - "B" 賽道	3	7	喜進(A188)	李寶利	方嘉柏	119	1115	7	1	1 1 3	1.10.84	21	-	-	1	H/XB	跑馬地	2.7			52.5			146.5	131.5
2018/9/5	8	第二班	1200米	(100-80)	好地至快地	草地 - "B" 賽道	4	6	亞馬寶寶(V057)	黃皓楠	徐雨石	118	1135	2	1-1/4	5 4 4	1.10.88	35	-	-	1	TT	跑馬地	2.7							
2018/9/5	8	第二班	1200米	(100-80)	好地至快地	草地 - "B" 賽道	5	2	順勢寶(V310)	何澤堯	賀賢	130	1051	11	1-1/2	10 10 5	1.10.91	17	-	-	+ 1	CP	跑馬地	2.7							
2018/9/5	8	第二班	1200米	(100-80)	好地至快地	草地 - "B" 賽道	6	8	勇霸神駒(T403)	潘明輝	高伯新	114	1142	9	1-1/2	8 7 6	1.10.92	15	-	-	1	XB/B2/TT	跑馬地	2.7							
2018/9/5	8	第二班	1200米	(100-80)	好地至快地	草地 - "B" 賽道	7	9	財高八斗(A079)	蔡明紹	姚本輝	118	1181	4	1-3/4	4 3 7	1.10.97	12	-	-	1	B/TT	跑馬地	2.7							
2018/9/5	8	第二班	1200米	(100-80)	好地至快地	草地 - "B" 賽道	8	1	華美之友(T309)	巫顯東	告東尼	128	1065	5	3	6 8 8	1.11.14	25	-	-	1	TT	跑馬地	2.7							
2018/9/5	8	第二班	1200米	(100-80)	好地至快地	草地 - "B" 賽道	9	4	再石磨藍(S323)	田泰安	苗禮德	124	1138	8	3-1/2	11 11 9	1.11.24	8	-	-	1	V/XB	跑馬地	2.7							
2018/9/5	8	第二班	1200米	(100-80)	好地至快地	草地 - "B" 賽道	10	5	駿皇綵(A170)	韋達	約翰摩亞	123	1006	6	4	2 2 10	1.11.30	6.8	-	-	+ 1	 	跑馬地	2.7							
2018/9/5	8	第二班	1200米	(100-80)	好地至快地	草地 - "B" 賽道	11	10	盈利駿馬(S191)	楊明綸	容天鵬	116	1130	10	9-1/2	3 6 11	1.12.21	62	-	-	1	B/TT	跑馬地	2.7							
2018/9/9	1	第五班	1000米	(40-0)	好地	草地 - "C" 賽道	1	8	永常喜(V107)	何澤堯	方嘉柏	121	1121	1	-	1 1 1	0.57.97	8.8	-	-	+ 1	B/H/TT	沙田	2.71	22.0			273.5	85.0	109.5	
2018/9/9	1	第五班	1000米	(40-0)	好地	草地 - "C" 賽道	2	4	好叻仔(V102)	黃皓楠	蘇偉賢	125	1187	3	1-3/4	7 3 2	0.58.24	7.6	-	-	1	B-/PC1/TT	沙田	2.71		27.0		273.5	85.0		130.5
2018/9/9	1	第五班	1000米	(40-0)	好地	草地 - "C" 賽道	3	10	做得好(A082)	蘇狄雄	何良	118	1178	5	2-1/2	9 8 3	0.58.37	13	-	-	+ 1	V/XB1	沙田	2.71			34.0			109.5	130.5
2018/9/9	1	第五班	1000米	(40-0)	好地	草地 - "C" 賽道	4	7	辣辣椒(V026)	潘頓	蘇保羅	124	1140	12	3-1/4	4 2 4	0.58.48	3.3	1st Hot	-	+ 1	B/TT	沙田	2.71							
2018/9/9	1	第五班	1000米	(40-0)	好地	草地 - "C" 賽道	5	11	東方孖寶(T267)	利敬國	霍利時	116	1093	4	3-1/2	10 11 5	0.58.51	71	-	-	1	B-/H-/XB-/TT	沙田	2.71							
2018/9/9	1	第五班	1000米	(40-0)	好地	草地 - "C" 賽道	6	5	七星拱照(B121)	韋達	麥菲文	128	1068	10	3-3/4	6 9 6	0.58.54	28	-	-	1	B	沙田	2.71							
2018/9/9	1	第五班	1000米	(40-0)	好地	草地 - "C" 賽道	7	1	多多勁驥(S385)	田泰安	苗禮德	133	1184	7	4-1/4	3 5 7	0.58.63	5.4	2nd Hot	-	1	V/TT	沙田	2.71							
2018/9/9	1	第五班	1000米	(40-0)	好地	草地 - "C" 賽道	8	3	陽明豐豐(B016)	沈拿	呂健威	129	1166	9	5-3/4	12 12 8	0.58.88	8.6	-	-	+ 1	H/XB/B1/TT	沙田	2.71							
2018/9/9	1	第五班	1000米	(40-0)	好地	草地 - "C" 賽道	9	2	金剛秀(T436)	郭能	鄭俊偉	131	1072	6	6	5 4 9	0.58.91	19	-	-	1	B/TT1	沙田	2.71							
2018/9/9	1	第五班	1000米	(40-0)	好地	草地 - "C" 賽道	10	6	隨心如意(A370)	李寶利	葉楚航	127	1066	8	8-1/4	2 6 10	0.59.27	22	-	-	+ 1	B/TT	沙田	2.71							
2018/9/9	1	第五班	1000米	(40-0)	好地	草地 - "C" 賽道	11	12	優秀寶(B059)	蔡明紹	霍利時	114	1153	2	8-1/2	8 7 11	0.59.33	53	-	-	2	B2/TT	沙田	2.71							
2018/9/9	1	第五班	1000米	(40-0)	好地	草地 - "C" 賽道	12	9	心思熟慮(V086)	麥偉利	高伯新	123	1176	11	10-3/4	11 10 12	0.59.68	7.9	-	-	+ 1	H-/XB1/TT-	沙田	2.71							
2018/9/9	2	第一班	1400米	(115-90)	好地	草地 - "C" 賽道	1	3	醒目名駒(S393)	田泰安	告東尼	121	1164	3	-	1 1 1 1	1.21.72	8	-	-		TT	沙田	2.71	24.5		49.5	280.0
2018/9/9	2	第一班	1400米	(115-90)	好地	草地 - "C" 賽道	2	5	大籐王(A061)	韋達	高伯新	118	1146	2	3/4	5 5 5 2	1.21.85	1.4	1st Hot	-		CP	沙田	2.71		11.0	49.5	280.0
2018/9/9	2	第一班	1400米	(115-90)	好地	草地 - "C" 賽道	3	2	旌暉(V077)	史卓豐	姚本輝	124	1064	1	2	3 3 3 3	1.22.03	3.2	2nd Hot	-		B-	沙田	2.71				
2018/9/9	2	第一班	1400米	(115-90)	好地	草地 - "C" 賽道	4	4	包裝騎士(T230)	利敬國	姚本輝	118	1233	5	3-1/2	2 2 2 4	1.22.28	25	-	-		V	沙田	2.71				
2018/9/9	2	第一班	1400米	(115-90)	好地	草地 - "C" 賽道	5	1	馬上發財(T118)	李寶利	葉楚航	129	1061	4	3-3/4	4 4 4 5	1.22.33	18	-	-		 	沙田	2.71				
2018/9/9	3	第三班	1600米	(80-60)	好地	草地 - "C" 賽道	1	1	電路二號(B387)	田泰安	告東尼	133	1056	6	-	2 2 2 1	1.34.91	2.3	1st Hot	-	1	TT	沙田	2.71	12.5			45.0	20.5	33.5	
2018/9/9	3	第三班	1600米	(80-60)	好地	草地 - "C" 賽道	2	2	嘉應之友(T370)	潘頓	方嘉柏	133	1103	1	短馬頭位	1 1 1 2	1.34.94	4.9	-	-	1	B	沙田	2.71		15.5		45.0	20.5		52.5
2018/9/9	3	第三班	1600米	(80-60)	好地	草地 - "C" 賽道	3	6	福將(B159)	韋達	霍利時	126	1140	8	1-1/2	8 8 6 3	1.35.14	7.3	-	-	+ 1	 	沙田	2.71			25.0			33.5	52.5
2018/9/9	3	第三班	1600米	(80-60)	好地	草地 - "C" 賽道	4	3	喜歡笑(B165)	史卓豐	苗禮德	130	1185	3	2-1/4	6 6 8 4	1.35.29	4.5	2nd Hot	-	+ 1	B	沙田	2.71							
2018/9/9	3	第三班	1600米	(80-60)	好地	草地 - "C" 賽道	5	8	可愛寶(T029)	潘明輝	葉楚航	110	1144	4	2-1/2	7 7 7 5	1.35.32	17	-	-	1	H/XB	沙田	2.71							
2018/9/9	3	第三班	1600米	(80-60)	好地	草地 - "C" 賽道	6	5	蒙古傳奇(B317)	利敬國	徐雨石	129	1129	7	3	3 3 3 6	1.35.40	9	-	-	1	 	沙田	2.71							
2018/9/9	3	第三班	1600米	(80-60)	好地	草地 - "C" 賽道	7	4	神州福星(B326)	麥偉利	羅富全	130	1049	5	3-1/2	5 5 5 7	1.35.48	44	-	-	1	 	沙田	2.71							
2018/9/9	3	第三班	1600米	(80-60)	好地	草地 - "C" 賽道	8	7	安賦(B353)	李寶利	鄭俊偉	124	1080	2	8	4 4 4 8	1.36.17	33	-	-	1	 	沙田	2.71							
2018/9/9	4	第五班	1400米	(40-0)	好地至快地	草地 - "C" 賽道	1	2	至尊大師(A357)	田泰安	告東尼	130	1255	7	-	1 2 1 1	1.22.13	3.7	1st Hot	W P	+ 1	B/TT	沙田	2.71	17.5			136.5	54.5	33.5	
2018/9/9	4	第五班	1400米	(40-0)	好地至快地	草地 - "C" 賽道	2	5	潮州小子(T412)	潘頓	容天鵬	129	1165	10	頸位	11 11 10 2	1.22.20	7.2	-	-	1	TT	沙田	2.71		25.0		136.5	54.5		69.0
2018/9/9	4	第五班	1400米	(40-0)	好地至快地	草地 - "C" 賽道	3	6	哥哥仔(V074)	利敬國	苗禮德	129	1070	3	3-1/4	3 4 3 3	1.22.63	3.9	2nd Hot	-	1	B	沙田	2.71			16.0			33.5	69.0
2018/9/9	4	第五班	1400米	(40-0)	好地至快地	草地 - "C" 賽道	4	8	金錢炮(T022)	何澤堯	呂健威	124	970	1	3-1/2	7 6 6 4	1.22.70	7.9	-	-	+ 1	B/H/XB	沙田	2.71							
2018/9/9	4	第五班	1400米	(40-0)	好地至快地	草地 - "C" 賽道	5	3	贏歌(A334)	賴維銘	鄭俊偉	130	1269	8	5-1/2	10 10 11 5	1.23.01	66	-	-	1	TT	沙田	2.71							
2018/9/9	4	第五班	1400米	(40-0)	好地至快地	草地 - "C" 賽道	6	9	好有米(A195)	麥偉利	高伯新	122	1071	6	6	6 7 7 6	1.23.10	25	-	-	1	CP-/B2	沙田	2.71							
2018/9/9	4	第五班	1400米	(40-0)	好地至快地	草地 - "C" 賽道	7	10	漸信名駒(T253)	潘明輝	葉楚航	113	1096	9	6-1/4	9 5 4 7	1.23.12	9	-	-	+ 1	V/TT	沙田	2.71							
2018/9/9	4	第五班	1400米	(40-0)	好地至快地	草地 - "C" 賽道	8	7	勝利新星(B133)	史卓豐	方嘉柏	129	1110	2	11-1/4	8 9 8 8	1.23.92	23	-	-	+ 1	 	沙田	2.71							
2018/9/9	4	第五班	1400米	(40-0)	好地至快地	草地 - "C" 賽道	9	4	堅離地(A235)	郭能	蘇偉賢	130	1063	11	15	2 1 2 9	1.24.53	10	-	-	1	B/H/TT	沙田	2.71							
2018/9/9	4	第五班	1400米	(40-0)	好地至快地	草地 - "C" 賽道	10	11	大地威龍(A233)	蔡明紹	何良	118	1045	4	18	4 3 5 10	1.25.01	12	-	-	1	V	沙田	2.71							
2018/9/9	4	第五班	1400米	(40-0)	好地至快地	草地 - "C" 賽道	11	1	勇晉神駒(T233)	沈拿	霍利時	131	1033	5	19-3/4	5 8 9 11	1.25.30	29	-	-	1	B/TT	沙田	2.71							
2018/9/9	5	第四班	1200米	(60-40)	好地至快地	草地 - "C" 賽道	1	1	安喜(V338)	韋達	麥菲文	133	1111	7	-	1 1 1	1.09.40	2.9	1st Hot	-	+ 1	V/TT	沙田	2.71	13.5			171.5	56.0	56.5	
2018/9/9	5	第四班	1200米	(60-40)	好地至快地	草地 - "C" 賽道	2	9	陽明亮亮(A359)	何澤堯	呂健威	115	1035	4	1-1/4	4 4 2	1.09.56	11	-	-	1	 	沙田	2.71		30.5		171.5	56.0		144.0
2018/9/9	5	第四班	1200米	(60-40)	好地至快地	草地 - "C" 賽道	3	3	勤德兼備(A071)	史卓豐	賀賢	129	1060	2	1-1/4	7 6 3	1.09.57	11	-	-	+ 1	 	沙田	2.71			25.5			56.5	144.0
2018/9/9	5	第四班	1200米	(60-40)	好地至快地	草地 - "C" 賽道	4	5	帶榮來(B197)	田泰安	姚本輝	127	1125	5	1-1/4	5 3 4	1.09.59	2.9	2nd Hot	-	1	B	沙田	2.71							
2018/9/9	5	第四班	1200米	(60-40)	好地至快地	草地 - "C" 賽道	5	4	放馬過來(V407)	李寶利	葉楚航	127	1131	9	2-3/4	9 7 5	1.09.84	15	-	-	1	TT	沙田	2.71							
2018/9/9	5	第四班	1200米	(60-40)	好地至快地	草地 - "C" 賽道	6	10	最佳禮物(A069)	蔡明紹	姚本輝	114	1054	1	3-3/4	8 9 6	1.09.98	26	-	-	2	B/H1	沙田	2.71							
